file,dataverse_file_id,file_persistent_id,bytes,md5_served,md5_published,unf,served_as
coppock_generalizability_analysis.R,3102252,doi:10.7910/DVN/F1CFFM/EXM8YX,8737,047b6dd3190432dea6c00489aabc0cea,047b6dd3190432dea6c00489aabc0cea,,coppock_generalizability_analysis.R
coppock_generalizability_analysis.html,3102251,doi:10.7910/DVN/F1CFFM/N1NAFW,721149,b82d36b7edb4965cc9236cb13b8886d2,b82d36b7edb4965cc9236cb13b8886d2,,coppock_generalizability_analysis.html
coppock_generalizability_analysis_results.RData,3102250,doi:10.7910/DVN/F1CFFM/RDRA4T,4226,4973eb46b08df064f0a5988886218a2f,4973eb46b08df064f0a5988886218a2f,UNF:6:FX0lFVeLMt11v+DJCu/gpA==,coppock_generalizability_analysis_results.tab
coppock_generalizability_appendix.R,3102254,doi:10.7910/DVN/F1CFFM/C8O5EH,19541,ddda6ded7ed9c1555082510b4c003abd,ddda6ded7ed9c1555082510b4c003abd,,coppock_generalizability_appendix.R
coppock_generalizability_appendix.html,3102253,doi:10.7910/DVN/F1CFFM/CV0UR4,757587,bce26ba25f006b07d2b06ab9bb75e402,bce26ba25f006b07d2b06ab9bb75e402,,coppock_generalizability_appendix.html
coppock_generalizability_figure_2.pdf,3102255,doi:10.7910/DVN/F1CFFM/DHZVYQ,12235,9bdeaa6590ad19580a37b8e4e397438a,9bdeaa6590ad19580a37b8e4e397438a,,coppock_generalizability_figure_2.pdf
coppock_generalizability_figure_3.pdf,3102256,doi:10.7910/DVN/F1CFFM/ODEWZZ,9183,ba8fd033174c1b4410c5f632e1cfe2af,ba8fd033174c1b4410c5f632e1cfe2af,,coppock_generalizability_figure_3.pdf
coppock_generalizability_figure_4.pdf,3102257,doi:10.7910/DVN/F1CFFM/IKKCZV,6288,c5bc5c4e62234622296bf21e9d4a160b,c5bc5c4e62234622296bf21e9d4a160b,,coppock_generalizability_figure_4.pdf
coppock_generalizability_figures.R,3102259,doi:10.7910/DVN/F1CFFM/ELD4NT,4777,b5d97af66156e0e310d1992a6fa37166,b5d97af66156e0e310d1992a6fa37166,,coppock_generalizability_figures.R
coppock_generalizability_figures.html,3102258,doi:10.7910/DVN/F1CFFM/EOA0BU,1103531,70d268673a89ce681c8f7eba1998e193,70d268673a89ce681c8f7eba1998e193,,coppock_generalizability_figures.html
coppock_generalizability_online_appendix_table_1.txt,3102260,doi:10.7910/DVN/F1CFFM/LKFQWB,0,d41d8cd98f00b204e9800998ecf8427e,d41d8cd98f00b204e9800998ecf8427e,,coppock_generalizability_online_appendix_table_1.txt
coppock_generalizability_online_appendix_table_10.txt,3102269,doi:10.7910/DVN/F1CFFM/Z4N6IZ,1117,6671223a42d08ebf8e46d7763ace2aa6,6671223a42d08ebf8e46d7763ace2aa6,,coppock_generalizability_online_appendix_table_10.txt
